"loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
428383,"Canada","Ontario","Toronto","P1J 8T7","Female","College",79245.609408752700,"Single","Aurora",6826.8,"Standard",2013,3,3,3
109612,"Canada","Prince Edward Island","Charlottetown","C1A 6E8","Female","College",79245.609408752700,"Divorced","Aurora",6827.18,"Standard",2017,9,8,8
703621,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","College",79245.609408752700,"Divorced","Aurora",6827.18,"Standard",2014,7,0,0
940874,"Canada","Prince Edward Island","Charlottetown","C1A 6E8","Male","College",79245.609408752700,"Single","Aurora",6829.41,"Standard",2013,11,6,6
985757,"Canada","Ontario","Toronto","M2Z 4K1","Female","College",79245.609408752700,"Married","Aurora",6832.11,"Standard",2018,12,0,0
708160,"Canada","Ontario","Ottawa","K1F 2R2","Male","College",79245.609408752700,"Single","Aurora",6843.85,"Standard",2015,6,0,0
127185,"Canada","Quebec","Montreal","H2Y 2W2","Male","College",79245.609408752700,"Divorced","Aurora",6846.15,"Standard",2016,7,0,0
318945,"Canada","New Brunswick","Fredericton","E3B 2H2","Male","College",79245.609408752700,"Divorced","Aurora",6846.15,"Standard",2016,6,0,0
408990,"Canada","Ontario","Toronto","M8Y 4K8","Male","College",79245.609408752700,"Single","Aurora",6852,"Standard",2013,7,0,0
353648,"Canada","British Columbia","Victoria","V10 6T5","Female","College",79245.609408752700,"Single","Aurora",6857.52,"Standard",2017,2,12,12
967241,"Canada","Quebec","Hull","J8Y 3Z5","Male","College",79245.609408752700,"Single","Aurora",6857.52,"Standard",2014,11,0,0
314713,"Canada","British Columbia","Whistler","V6T 1Y8","Female","College",79245.609408752700,"Divorced","Aurora",6860.59,"Standard",2017,8,0,0
367685,"Canada","British Columbia","Whistler","V6T 1Y8","Female","College",79245.609408752700,"Single","Aurora",6861.28,"Standard",2018,6,9,9
392206,"Canada","British Columbia","West Vancouver","V6V 8Z3","Male","College",79245.609408752700,"Single","Aurora",6869.19,"Standard",2012,12,0,0
967727,"Canada","Quebec","Montreal","H2T 2J6","Female","College",79245.609408752700,"Single","Aurora",6869.19,"Standard",2018,6,0,0
462833,"Canada","Ontario","Toronto","M8Y 4K8","Female","College",79245.609408752700,"Married","Aurora",6871.97,"Standard",2016,4,0,0
971097,"Canada","Ontario","Sudbury","M5V 1G5","Male","College",79245.609408752700,"Single","Aurora",6872.04,"Standard",2014,10,0,0
338346,"Canada","British Columbia","Whistler","V6T 1Y8","Male","College",79245.609408752700,"Single","Aurora",6875.61,"Standard",2014,9,0,0
950896,"Canada","British Columbia","Vancouver","V5R 1W3","Female","College",79245.609408752700,"Divorced","Aurora",6877.82,"Standard",2018,8,0,0
410373,"Canada","New Brunswick","Fredericton","E3B 2H2","Female","College",79245.609408752700,"Single","Aurora",6880.63,"Standard",2013,1,0,0
884505,"Canada","Quebec","Montreal","H4G 3T4","Male","College",79245.609408752700,"Single","Aurora",6880.63,"Standard",2017,4,0,0
795820,"Canada","Alberta","Calgary","T3E 2V9","Female","College",79245.609408752700,"Divorced","Aurora",6889.1,"Standard",2017,1,0,0
452279,"Canada","British Columbia","Victoria","V10 6T5","Male","College",79245.609408752700,"Single","Aurora",6893.17,"Standard",2017,3,11,11
431392,"Canada","British Columbia","Vancouver","V6E 3D9","Male","College",79245.609408752700,"Single","Aurora",6896.09,"Standard",2018,11,0,0
442980,"Canada","Ontario","Toronto","P2T 6G3","Female","College",79245.609408752700,"Married","Aurora",6912.04,"Standard",2016,9,0,0
771943,"Canada","Ontario","Toronto","P1J 8T7","Female","College",79245.609408752700,"Married","Aurora",6940.97,"Standard",2014,7,0,0
523188,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","College",79245.609408752700,"Divorced","Aurora",8714.92,"2018 Promotion",2018,3,0,0
384602,"Canada","Ontario","Toronto","M2Z 4K1","Female","College",79245.609408752700,"Married","Aurora",6941.9,"Standard",2015,4,5,5
279468,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","College",79245.609408752700,"Married","Aurora",6961.95,"Standard",2017,2,0,0
760166,"Canada","Prince Edward Island","Charlottetown","C1A 6E8","Male","College",79245.609408752700,"Married","Aurora",6961.95,"Standard",2017,6,0,0
944454,"Canada","Quebec","Montreal","H2T 2J6","Male","College",79245.609408752700,"Single","Aurora",6980.33,"Standard",2018,1,0,0
932270,"Canada","British Columbia","Vancouver","V1E 4R6","Male","College",79245.609408752700,"Married","Aurora",6986.6,"Standard",2013,3,0,0
181852,"Canada","Ontario","Ottawa","K1G 4Z0","Male","College",79245.609408752700,"Single","Aurora",6993.38,"Standard",2016,10,0,0
992986,"Canada","Quebec","Hull","J8Y 3Z5","Female","College",79245.609408752700,"Single","Aurora",7017.15,"Standard",2017,4,0,0
552364,"Canada","British Columbia","Vancouver","V1E 4R6","Male","College",79245.609408752700,"Single","Aurora",7027.76,"Standard",2016,9,0,0
563386,"Canada","Ontario","Toronto","M1R 4K3","Female","College",79245.609408752700,"Divorced","Aurora",7035.53,"Standard",2017,10,0,0
814067,"Canada","Alberta","Calgary","T3E 2V9","Male","College",79245.609408752700,"Divorced","Aurora",7035.53,"Standard",2012,11,0,0
680569,"Canada","Quebec","Montreal","H2T 2J6","Male","College",79245.609408752700,"Married","Aurora",7046.48,"Standard",2015,12,0,0
278928,"Canada","Ontario","Trenton","K8V 4B2","Female","College",79245.609408752700,"Single","Aurora",7054.78,"Standard",2018,6,0,0
572448,"Canada","British Columbia","Vancouver","V6E 3D9","Male","College",79245.609408752700,"Single","Aurora",7054.78,"Standard",2018,10,0,0
861480,"Canada","British Columbia","Vancouver","V6E 3D9","Male","College",79245.609408752700,"Single","Aurora",7055.96,"Standard",2018,10,0,0
307631,"Canada","Ontario","Toronto","M2Z 4K1","Female","College",79245.609408752700,"Single","Aurora",7076.65,"Standard",2017,1,9,9
350059,"Canada","British Columbia","Dawson Creek","U5I 4F1","Female","College",79245.609408752700,"Single","Aurora",7076.65,"Standard",2017,11,7,7
822727,"Canada","Ontario","Trenton","K8V 4B2","Female","College",79245.609408752700,"Single","Aurora",7086.18,"Standard",2015,11,6,6
956558,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","College",79245.609408752700,"Married","Aurora",7107.66,"Standard",2018,1,0,0
483212,"Canada","Ontario","Toronto","P2T 6G3","Female","College",79245.609408752700,"Single","Aurora",7163.54,"Standard",2016,6,2,2
489108,"Canada","British Columbia","Vancouver","V6E 3D9","Female","College",79245.609408752700,"Single","Aurora",7163.54,"Standard",2012,11,0,0
470272,"Canada","Nova Scotia","Halifax","B3C 2M8","Female","College",79245.609408752700,"Married","Aurora",7188.61,"Standard",2016,11,0,0
129372,"Canada","British Columbia","Vancouver","V6E 3Z3","Female","College",79245.609408752700,"Married","Aurora",7200.66,"Standard",2018,12,0,0
483627,"Canada","British Columbia","Whistler","V6T 1Y8","Female","College",79245.609408752700,"Married","Aurora",7200.66,"Standard",2014,4,0,0
493061,"Canada","Ontario","Ottawa","K1G 4Z0","Male","College",79245.609408752700,"Married","Aurora",7200.66,"Standard",2014,11,0,0
802425,"Canada","British Columbia","Vancouver","V6E 3D9","Female","College",79245.609408752700,"Married","Aurora",7200.66,"Standard",2016,7,0,0
399214,"Canada","Ontario","Toronto","P5S 6R4","Female","College",79245.609408752700,"Single","Aurora",7218.09,"Standard",2016,3,0,0
634615,"Canada","British Columbia","West Vancouver","V6V 8Z3","Male","College",79245.609408752700,"Single","Aurora",14274.55,"2018 Promotion",2018,2,0,0
910492,"Canada","Newfoundland","St. John's","A1C 6H9","Male","College",79245.609408752700,"Married","Aurora",7223.69,"Standard",2017,7,3,3
456140,"Canada","Ontario","Toronto","P1L 8X8","Male","College",79245.609408752700,"Married","Aurora",7224.24,"Standard",2014,6,0,0
155020,"Canada","British Columbia","Vancouver","V6E 3D9","Male","College",79245.609408752700,"Single","Aurora",14455.86,"2018 Promotion",2018,2,10,10
262526,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","College",79245.609408752700,"Married","Aurora",7236.13,"Standard",2014,3,0,0
163260,"Canada","British Columbia","Vancouver","V1E 4R6","Female","College",79245.609408752700,"Single","Aurora",7247.31,"Standard",2015,11,0,0
213177,"Canada","Ontario","Toronto","P1J 8T7","Female","College",79245.609408752700,"Single","Aurora",7247.31,"Standard",2012,8,0,0
482681,"Canada","Saskatchewan","Regina","S6J 3G0","Female","College",79245.609408752700,"Married","Aurora",7247.5,"Standard",2014,8,0,0
661118,"Canada","Quebec","Tremblant","H5Y 2S9","Female","College",79245.609408752700,"Single","Aurora",7260.83,"Standard",2015,3,0,0
994374,"Canada","Ontario","Trenton","K8V 4B2","Male","College",79245.609408752700,"Single","Aurora",7276.34,"Standard",2014,4,0,0
208234,"Canada","Quebec","Montreal","H4G 3T4","Female","College",79245.609408752700,"Divorced","Aurora",7281.25,"Standard",2014,7,0,0
874601,"Canada","New Brunswick","Fredericton","E3B 2H2","Male","College",79245.609408752700,"Divorced","Aurora",7281.25,"Standard",2018,6,0,0
588943,"Canada","Ontario","Toronto","M2M 7K8","Male","College",79245.609408752700,"Married","Aurora",7281.44,"Standard",2018,1,9,9
950961,"Canada","Alberta","Edmonton","T9G 1W3","Female","College",79245.609408752700,"Married","Aurora",7281.44,"Standard",2018,12,0,0
999902,"Canada","Ontario","Toronto","M1R 4K3","Male","College",79245.609408752700,"Married","Aurora",7290.07,"Standard",2014,5,0,0
576911,"Canada","Alberta","Edmonton","T9G 1W3","Female","College",79245.609408752700,"Single","Aurora",7292.95,"Standard",2013,9,0,0
717150,"Canada","Ontario","Toronto","M2M 7K8","Male","College",79245.609408752700,"Single","Aurora",7292.95,"Standard",2015,2,0,0
279380,"Canada","Ontario","Toronto","P2T 6G3","Male","College",79245.609408752700,"Single","Aurora",7294.49,"Standard",2017,10,0,0
886803,"Canada","British Columbia","Whistler","V6T 1Y8","Female","College",79245.609408752700,"Divorced","Aurora",7304.16,"Standard",2018,9,0,0
441631,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","College",79245.609408752700,"Married","Aurora",15950.02,"2018 Promotion",2018,4,0,0
618871,"Canada","Quebec","Tremblant","H5Y 2S9","Female","College",79245.609408752700,"Single","Aurora",7324.29,"Standard",2018,1,9,9
980575,"Canada","Quebec","Montreal","H2Y 2W2","Male","College",79245.609408752700,"Single","Aurora",7329.89,"Standard",2014,9,0,0
906158,"Canada","British Columbia","Vancouver","V5R 1W3","Male","College",79245.609408752700,"Married","Aurora",7331.51,"Standard",2012,12,0,0
977303,"Canada","Ontario","Toronto","P1L 8X8","Female","College",79245.609408752700,"Married","Aurora",7331.51,"Standard",2016,9,0,0
224691,"Canada","Ontario","Toronto","P1J 8T7","Female","College",79245.609408752700,"Single","Aurora",7343.35,"Standard",2016,5,0,0
359029,"Canada","Ontario","Ottawa","K1F 2R2","Female","College",79245.609408752700,"Single","Aurora",7343.53,"Standard",2018,1,0,0
745354,"Canada","British Columbia","Victoria","V10 6T5","Female","College",79245.609408752700,"Single","Aurora",22062.55,"2018 Promotion",2018,4,0,0
606875,"Canada","British Columbia","Whistler","V6T 1Y8","Male","College",79245.609408752700,"Divorced","Aurora",7371.59,"Standard",2014,8,0,0
797216,"Canada","British Columbia","Vancouver","V6E 3D9","Female","College",79245.609408752700,"Married","Aurora",7374.08,"Standard",2014,7,0,0
917191,"Canada","British Columbia","Whistler","V6T 1Y8","Male","College",79245.609408752700,"Married","Aurora",7377.23,"Standard",2014,7,0,0
182205,"Canada","Ontario","Toronto","P1J 8T7","Female","College",79245.609408752700,"Married","Aurora",7399.03,"Standard",2017,11,0,0
530770,"Canada","British Columbia","Vancouver","V1E 4R6","Male","College",79245.609408752700,"Married","Aurora",7399.03,"Standard",2013,3,0,0
244762,"Canada","Ontario","Trenton","K8V 4B2","Male","College",79245.609408752700,"Single","Aurora",7412.96,"Standard",2013,12,0,0
271357,"Canada","British Columbia","Vancouver","V6E 3D9","Female","College",79245.609408752700,"Single","Aurora",7412.96,"Standard",2017,9,0,0
614830,"Canada","Ontario","Toronto","M1R 4K3","Male","College",79245.609408752700,"Single","Aurora",7416.2,"Standard",2012,10,0,0
664799,"Canada","Alberta","Banff","T4V 1D4","Female","College",79245.609408752700,"Single","Aurora",7416.2,"Standard",2017,5,0,0
381539,"Canada","Ontario","London","M5B 3E4","Male","College",79245.609408752700,"Married","Aurora",7416.47,"Standard",2018,6,0,0
224661,"Canada","Quebec","Montreal","H2Y 2W2","Male","College",79245.609408752700,"Single","Aurora",7444.94,"Standard",2015,11,0,0
822901,"Canada","Ontario","Kingston","M9K 2P4","Male","College",79245.609408752700,"Married","Aurora",7452.54,"Standard",2017,12,0,0
229436,"Canada","Ontario","Sudbury","M5V 1G5","Female","College",79245.609408752700,"Single","Aurora",7452.94,"Standard",2017,1,0,0
178157,"Canada","Ontario","Toronto","M2M 7K8","Female","College",79245.609408752700,"Married","Aurora",7457.24,"Standard",2015,5,8,8
438525,"Canada","Alberta","Edmonton","T3G 6Y6","Female","College",79245.609408752700,"Married","Aurora",7457.24,"Standard",2016,11,7,7
429849,"Canada","Ontario","Ottawa","K1G 4Z0","Female","College",79245.609408752700,"Single","Aurora",7465.98,"Standard",2013,7,0,0
728135,"Canada","Quebec","Montreal","H4G 3T4","Male","College",79245.609408752700,"Married","Aurora",7469.15,"Standard",2012,10,0,0
264034,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","College",79245.609408752700,"Single","Nova",2840.9,"2018 Promotion",2018,3,0,0
107571,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","College",79245.609408752700,"Single","Aurora",7486.09,"Standard",2017,3,0,0
896861,"Canada","Ontario","Toronto","P2T 6G3","Female","College",79245.609408752700,"Single","Aurora",7487.74,"Standard",2015,11,0,0
210298,"Canada","Quebec","Montreal","H2Y 2W2","Male","College",79245.609408752700,"Married","Aurora",7494.09,"Standard",2016,6,0,0
536409,"Canada","Manitoba","Winnipeg","R2C 0M5","Male","College",79245.609408752700,"Married","Aurora",7494.09,"Standard",2017,5,0,0
557633,"Canada","British Columbia","Vancouver","V6E 3D9","Male","College",79245.609408752700,"Married","Aurora",7498.82,"Standard",2017,5,0,0
396048,"Canada","Ontario","Toronto","M8Y 4K8","Female","College",79245.609408752700,"Single","Aurora",7517.08,"Standard",2018,8,0,0
674876,"Canada","British Columbia","Vancouver","V6E 3D9","Female","College",79245.609408752700,"Single","Aurora",7528.09,"Standard",2017,12,0,0
488151,"Canada","Manitoba","Winnipeg","R6Y 4T5","Male","College",79245.609408752700,"Single","Aurora",7531.03,"Standard",2016,8,5,5
120583,"Canada","British Columbia","Vancouver","V1E 4R6","Male","College",79245.609408752700,"Single","Aurora",7539.6,"Standard",2012,8,0,0
544421,"Canada","Ontario","Ottawa","K1F 2R2","Female","College",79245.609408752700,"Single","Aurora",7540.39,"Standard",2013,10,0,0
741657,"Canada","Ontario","Toronto","M8Y 4K8","Female","College",79245.609408752700,"Single","Aurora",7542.71,"Standard",2012,8,0,0
948616,"Canada","British Columbia","Kelowna","V09 2E9","Male","College",79245.609408752700,"Single","Aurora",7542.71,"Standard",2013,2,0,0
834012,"Canada","British Columbia","Vancouver","V6E 3Z3","Male","College",79245.609408752700,"Married","Aurora",7550.87,"Standard",2018,7,0,0
922786,"Canada","Quebec","Montreal","H3T 8L4","Male","College",79245.609408752700,"Single","Aurora",7559.21,"Standard",2015,2,0,0
928153,"Canada","Alberta","Edmonton","T3G 6Y6","Female","College",79245.609408752700,"Single","Aurora",7573.35,"Standard",2014,10,0,0
681984,"Canada","Yukon","Whitehorse","Y2K 6R0","Female","College",79245.609408752700,"Single","Aurora",7575.65,"Standard",2012,11,0,0
851845,"Canada","British Columbia","Whistler","V6T 1Y8","Male","College",79245.609408752700,"Married","Aurora",7589.63,"Standard",2018,12,0,0
201709,"Canada","British Columbia","Vancouver","V6E 3D9","Male","College",79245.609408752700,"Married","Aurora",7591.11,"Standard",2013,11,0,0
490487,"Canada","Ontario","Toronto","P2T 6G3","Female","College",79245.609408752700,"Married","Aurora",7591.11,"Standard",2014,11,0,0
301094,"Canada","Manitoba","Winnipeg","R2C 0M5","Male","College",79245.609408752700,"Single","Aurora",7600.44,"Standard",2017,6,0,0
442792,"Canada","Ontario","Toronto","P1L 8X8","Female","College",79245.609408752700,"Single","Aurora",7602.66,"Standard",2015,10,0,0
497476,"Canada","Newfoundland","St. John's","A1C 6H9","Male","College",79245.609408752700,"Married","Aurora",7607,"Standard",2014,7,0,0
389430,"Canada","Alberta","Edmonton","T9G 1W3","Female","College",79245.609408752700,"Divorced","Aurora",7619.48,"Standard",2013,2,10,10
718199,"Canada","Ontario","Trenton","K8V 4B2","Female","College",79245.609408752700,"Single","Aurora",7627.03,"Standard",2018,6,0,0
423473,"Canada","British Columbia","Dawson Creek","U5I 4F1","Male","College",79245.609408752700,"Divorced","Nova",3052.63,"2018 Promotion",2018,4,12,12
760508,"Canada","Nova Scotia","Halifax","B3C 2M8","Male","College",79245.609408752700,"Single","Aurora",7630.35,"Standard",2013,6,0,0
763615,"Canada","Quebec","Montreal","H2T 2J6","Female","College",79245.609408752700,"Divorced","Aurora",7633.82,"Standard",2016,2,0,0
